game_id|game_name|game_info|game_size
Japan%2FSonic%20the%20Hedgehog%20%28Mega%20Drive%20version%29.zip|Sonic the Hedgehog (Mega Drive version)|379.02 KB - Platform/1p - (c)1991 Sega|388114
Japan%2FTeddy%20Boy%20Blues.zip|Teddy Boy Blues|119.62 KB - Platform/2p - (c)1991 Sega|122493
Japan%2FTetris%20%28Mega%20Drive%20version%29.zip|Tetris (Mega Drive version)|119.45 KB - Puzzle/2p - (c)1989 Sega|122320
Japan%2FUchuu%20Senkan%20Gomora.zip|Uchuu Senkan Gomora (also known as Bio-Ship Paladin)|410.10 KB - Shoot 'em up/2p - (c)1991 UPL|419946
Japan%2FVampire%20Killer.zip|Vampire Killer (also known as Castlevania: Bloodlines and Castlevania: The New Generation)|694.38 KB - Platform/1p - (c)1994 Konami|711046
Japan%2FVerytex.zip|Verytex|207.01 KB - Shoot 'em up/1p - (c)1991 Asmik Ace Entertainment|211976
Japan%2FWani%20Wani%20World.zip|Wani Wani World|387.21 KB - Platform/2p - (c)1992 Kaneko|396501
Japan%2FXDR%20-%20X-Dazedly-Ray.zip|XDR: X-Dazedly-Ray|119.91 KB - Shoot 'em up/1p - (c)1990 Unipacc|122787
Jerry%20Glanville%27s%20Pigskin%20Footbrawl.zip|Jerry Glanville's Pigskin Footbrawl|446.46 KB - Sports/2p - (c)1992 Razorsoft|457180
Jewel%20Master.zip|Jewel Master|314.27 KB - Platform/1p - (c)1991 Sega|321810
Joe%20%26%20Mac.zip|Joe & Mac|621.24 KB - Platform/2p - (c)1993 Takara|636150
Joe%20Montana%20Football.zip|Joe Montana Football|197.04 KB - Sports/2p - (c)1990 Sega|201774
Joe%20Montana%20II%20-%20Sports%20Talk%20Football.zip|Joe Montana II: Sports Talk Football|578.66 KB - Sports/2p - (c)1991 Sega|592548
John%20Madden%20Football%20%2792.zip|John Madden Football '92|307.85 KB - Sports/2p - (c)1991 Electronic Arts|315243
John%20Madden%20Football%20%2793%20-%20Championship%20Edition.zip|John Madden Football '93: Championship Edition|501.88 KB - Sports/2p - (c)1992 Electronic Arts|513925
John%20Madden%20Football%20%2793.zip|John Madden Football '93|501.10 KB - Sports/2p - (c)1992 Electronic Arts|513128
John%20Madden%20Football.zip|John Madden Football|240.85 KB - Sports/2p - (c)1990 Electronic Arts|246629
Jordan%20vs.%20Bird.zip|Jordan vs. Bird|298.13 KB - Sports/2p - (c)1992 Electronic Arts|305290
Judge%20Dredd.zip|Judge Dredd|1.05 MB - Platform/1p - (c)1995 Acclaim|1102959
Jungle%20Book%2C%20The.zip|Jungle Book, The|1.30 MB|1366493
Jungle%20Strike%20-%20The%20Sequel%20to%20Desert%20Strike.zip|Jungle Strike: The Sequel to Desert Strike|1.20 MB - Shooter/1p - (c)1993 Electronic Arts|1260636
Jurassic%20Park%20-%20Rampage%20Edition.zip|Jurassic Park: Rampage Edition|993.29 KB - Platform/1p - (c)1994 Sega|1017126
Jurassic%20Park.zip|Jurassic Park|1.11 MB - Action-adventure/1p - (c)1993 Sega|1161128
Kawasaki%20Superbike%20Challenge.zip|Kawasaki Superbike Challenge|466.89 KB - Sports/2p - (c)1994 Time Warner Interactive|478093
Kid%20Chameleon.zip|Kid Chameleon|732.97 KB - Platform/2p - (c)1992 Sega|750562
King%27s%20Bounty%20-%20The%20Conqueror%27s%20Quest.zip|King's Bounty: The Conqueror's Quest|244.27 KB - Strategy/1p - (c)1991 Electronic Arts|250137
King%20Salmon%20-%20The%20Big%20Catch.zip|King Salmon: The Big Catch|173.36 KB - Sports/1p - (c)1993 Vic Tokai|177524
King%20of%20the%20Monsters.zip|King of the Monsters|592.42 KB - Fighting/2p - (c)1993 Takara|606635
King%20of%20the%20Monsters%202.zip|King of the Monsters 2|1.10 MB - Fighting/2p - (c)1994 Takara|1156585
Klax.zip|Klax|108.05 KB - Puzzle/1p - (c)1990 Tengen|110644
Krusty%27s%20Super%20Fun%20House.zip|Krusty's Super Fun House|268.47 KB - Puzzle/1p - (c)1993 Flying Edge|274910
Lakers%20versus%20Celtics%20and%20the%20NBA%20Playoffs.zip|Lakers versus Celtics and the NBA Playoffs|259.25 KB - Sports/2p - (c)1991 Electronic Arts|265472
Landstalker%20-%20The%20Treasures%20of%20King%20Nole.zip|Landstalker: The Treasures of King Nole|1.34 MB - Role-playing/1p - (c)1992 Sega|1409931
Last%20Battle.zip|Last Battle|298.09 KB - Action/1p - (c)1989 Sega|305246
Lemmings.zip|Lemmings|486.07 KB - Puzzle/2p - (c)1992 Sunsoft|497739
Lemmings%202%20-%20The%20Tribes.zip|Lemmings 2: The Tribes|741.53 KB - Puzzle/1p - (c)1994 Psygnosis|759322
Lethal%20Enforcers.zip|Lethal Enforcers|1.61 MB - Light gun/2p - (c)1993 Konami|1686032
Lethal%20Enforcers%20II%20-%20Gun%20Fighters.zip|Lethal Enforcers II: Gun Fighters|1.60 MB - Light gun/2p - (c)1994 Konami|1674440
Liberty%20or%20Death.zip|Liberty or Death|637.19 KB - Strategy/2p - (c)1994 Koei|652487
Light%20Crusader.zip|Light Crusader|1.15 MB - Role-playing/1p - (c)1995 Sega|1210566
Lightening%20Force%20-%20Quest%20for%20the%20Darkstar.zip|Lightening Force: Quest for the Darkstar (also known as Thunder Force IV)|717.08 KB - Shoot 'em up/1p - (c)1992 Sega|734288
Lion%20King%2C%20The.zip|Lion King, The|1.54 MB|1613012
Lost%20Vikings%2C%20The.zip|Lost Vikings, The|690.49 KB|707066
Lost%20World%2C%20The%20-%20Jurassic%20Park.zip|Lost World, The - Jurassic Park|1.97 MB|2062382
Lotus%20II.zip|Lotus II|476.00 KB - Racing/2p - (c)1993 Electronic Arts|487419
Lotus%20Turbo%20Challenge.zip|Lotus Turbo Challenge|435.45 KB - Racing/2p - (c)1992 Electronic Arts|445896
M.U.S.H.A.%20-%20Metallic%20Uniframe%20Super%20Hybrid%20Armor.zip|M.U.S.H.A. - Metallic Uniframe Super Hybrid Armor|378.31 KB|387391
MLBPA%20Baseball.zip|MLBPA Baseball|983.85 KB - Sports/4p - (c)1994 Electronic Arts|1007458
Madden%20NFL%20%2794.zip|Madden NFL '94|918.46 KB - Sports/4p - (c)1994 Electronic Arts|940501
Madden%20NFL%2095.zip|Madden NFL 95|930.14 KB - Sports/4p - (c)1994 Electronic Arts|952465
Madden%20NFL%2096.zip|Madden NFL 96|1.17 MB - Sports/4p - (c)1995 Electronic Arts|1222974
Madden%20NFL%2097.zip|Madden NFL 97|1.05 MB - Sports/4p - (c)1997 Electronic Arts|1103792
Madden%20NFL%2098.zip|Madden NFL 98|1.04 MB - Sports/4p - (c)1997 Electronic Arts|1087170
Magic%20School%20Bus%2C%20The%20-%20Space%20Exploration%20Game.zip|Magic School Bus, The - Space Exploration Game|568.41 KB|582054
Marble%20Madness.zip|Marble Madness|217.00 KB - Puzzle/2p - (c)1993 Electronic Arts|222206
Mario%20Andretti%20Racing.zip|Mario Andretti Racing|962.08 KB - Racing/2p - (c)1994 Electronic Arts|985173
Marvel%20Land.zip|Marvel Land (also known as Talmit's Adventure)|478.51 KB - Platform/1p - (c)1991 Namco|489997
Master%20of%20Monsters.zip|Master of Monsters|301.26 KB - Strategy/4p - (c)1991 Renovation Products|308495
Mazin%20Saga%20-%20Mutant%20Fighter.zip|Mazin Saga: Mutant Fighter|672.47 KB - Beat 'em up/1p - (c)1993 Vic Tokai|688606
McDonald%27s%20Treasure%20Land%20Adventure.zip|McDonald's Treasure Land Adventure|733.07 KB - Platform/1p - (c)1993 Sega|750668
Mega%20Bomberman.zip|Mega Bomberman|524.66 KB - Puzzle/4p - (c)1994 Sega|537248
Mega%20Man%20-%20The%20Wily%20Wars.zip|Mega Man: The Wily Wars (also known as Rockman: Mega World)|953.92 KB - Platform/1p - (c)2019 Capcom|976811
Mega%20SWIV.zip|Mega SWIV (also known as Firepower 2000)|485.32 KB - Shoot 'em up/1p - (c)1994 Time Warner Interactive|496970
Mega%20Turrican.zip|Mega Turrican|581.43 KB - Action-adventure/1p - (c)1994 Data East|595387
Mercs.zip|Mercs|639.55 KB - Run and gun/1p - (c)1991 Sega|654895
Michael%20Jackson%27s%20Moonwalker.zip|Michael Jackson's Moonwalker|331.59 KB - Platform/2p - (c)1990 Sega|339550
Mick%20%26%20Mack%20as%20the%20Global%20Gladiators.zip|Mick & Mack as the Global Gladiators|663.49 KB - Platform/1p - (c)1992 Virgin Interactive|679417
Mickey%27s%20Ultimate%20Challenge.zip|Mickey's Ultimate Challenge|434.74 KB - Puzzle/1p - (c)1994 Hi-Tech Expressions|445170
Mickey%20Mania%20-%20The%20Timeless%20Adventures%20of%20Mickey%20Mouse.zip|Mickey Mania: The Timeless Adventures of Mickey Mouse|1.23 MB - Platform/1p - (c)1994 Sony Imagesoft|1290388
Micro%20Machines%20-%20Turbo%20Tournament%2096.zip|Micro Machines: Turbo Tournament 96|833.11 KB - Racing/8p - (c)1995 Codemasters|853105
Micro%20Machines.zip|Micro Machines|316.70 KB - Racing/2p - (c)1993 Codemasters|324305
Micro%20Machines%202%20-%20Turbo%20Tournament.zip|Micro Machines 2: Turbo Tournament|847.74 KB - Racing/8p - (c)1994 Codemasters|868088
Micro%20Machines%20Military.zip|Micro Machines Military|714.61 KB - Racing/8p - (c)1996 Codemasters|731761
Midnight%20Resistance.zip|Midnight Resistance|336.80 KB - Run and gun/1p - (c)1991 Sega|344881
Might%20and%20Magic%20II%20-%20Gates%20to%20Another%20World.zip|Might and Magic II: Gates to Another World|536.66 KB - Role-playing/1p - (c)1991 Electronic Arts|549535
Mighty%20Morphin%20Power%20Rangers%20-%20The%20Movie.zip|Mighty Morphin Power Rangers: The Movie|982.78 KB - Beat 'em up/2p - (c)1995 Sega|1006365
Mighty%20Morphin%20Power%20Rangers.zip|Mighty Morphin Power Rangers|1.01 MB - Fighting/2p - (c)1994 Sega|1059601
Minnesota%20Fats%20-%20Pool%20Legend.zip|Minnesota Fats - Pool Legend|491.38 KB|503169
Monopoly.zip|Monopoly|241.03 KB - Board game/8p - (c)1992 Parker Brothers|246817
Monster%20World%20IV.zip|Monster World IV|983.77 KB - Platform/1p - (c)2012 Sega|1007380
Mortal%20Kombat.zip|Mortal Kombat|1008.60 KB - Fighting/2p - (c)1993 Arena|1032802
Mortal%20Kombat%203.zip|Mortal Kombat 3|3.22 MB - Fighting/4p - (c)1995 Williams Entertainment|3376124
Mortal%20Kombat%20II.zip|Mortal Kombat II|2.25 MB - Fighting/2p - (c)1994 Acclaim|2363075
Mr.%20Nutz.zip|Mr. Nutz|730.14 KB - Platform/1p - (c)1994 Ocean Software|747661
Ms.%20Pac-Man.zip|Ms. Pac-Man|70.53 KB - Action/2p - (c)1991 Tengen|72218
Mutant%20League%20Football.zip|Mutant League Football|580.90 KB - Sports/2p - (c)1993 Electronic Arts|594844
Mutant%20League%20Hockey.zip|Mutant League Hockey|856.18 KB|876732
Mystic%20Defender.zip|Mystic Defender (also known as Kujaku Ou)|274.37 KB - Platform/1p - (c)1989 Sega|280950
Mystical%20Fighter.zip|Mystical Fighter|199.73 KB - Beat 'em up/2p - (c)1992 DreamWorks|204523
NBA%20Action%20%2794.zip|NBA Action '94|987.10 KB - Sports/5p - (c)1994 Sega|1010787
NBA%20Action%20%2795%20Starring%20David%20Robinson.zip|NBA Action '95 Starring David Robinson|1.01 MB - Sports/5p - (c)1995 Sega|1054433
NBA%20Hang%20Time.zip|NBA Hang Time|1.62 MB - Sports/4p - (c)1996 Midway|1699910
NBA%20Jam%20-%20Tournament%20Edition.zip|NBA Jam: Tournament Edition|1.76 MB - Sports/4p - (c)1995 Acclaim|1849447
NBA%20Jam.zip|NBA Jam|1.14 MB - Sports/4p - (c)1994 Arena|1197223
NBA%20Live%2095.zip|NBA Live 95|1.11 MB - Sports/4p - (c)1994 Electronic Arts|1164524
NBA%20Live%2096.zip|NBA Live 96|1.10 MB - Sports/4p - (c)1995 Electronic Arts|1155851
NBA%20Live%2097.zip|NBA Live 97|1.04 MB - Sports/4p - (c)1996 Electronic Arts|1092615
NBA%20Live%2098.zip|NBA Live 98|1006.25 KB - Sports/4p - (c)1997 Electronic Arts|1030403
NBA%20Showdown%20%2794.zip|NBA Showdown '94|891.43 KB - Sports/4p - (c)1994 Electronic Arts|912828
NFL%20%2795.zip|NFL '95|899.00 KB - Sports/4p - (c)1994 Sega|920576
NFL%2098.zip|NFL 98|1003.16 KB - Sports/4p - (c)1997 Sega|1027238
NFL%20Football%20%2794%20Starring%20Joe%20Montana.zip|NFL Football '94 Starring Joe Montana|1.03 MB - Sports/2p - (c)1993 Sega|1078531
NFL%20Quarterback%20Club.zip|NFL Quarterback Club|1.61 MB - Sports/5p - (c)1994 Acclaim|1683195
NFL%20Quarterback%20Club%2096.zip|NFL Quarterback Club 96|1.93 MB|2027798
NFL%20Sports%20Talk%20Football%20%2793%20Starring%20Joe%20Montana.zip|NFL Sports Talk Football '93 Starring Joe Montana|857.18 KB - Sports/2p - (c)1992 Sega|877756
NHL%20%2794.zip|NHL '94|571.80 KB - Sports/4p - (c)1993 Electronic Arts|585524
NHL%2095.zip|NHL 95|927.76 KB - Sports/4p - (c)1995 Electronic Arts|950031
NHL%2096.zip|NHL 96|928.92 KB - Sports/4p - (c)1995 Electronic Arts|951209
NHL%2097.zip|NHL 97|987.98 KB - Sports/4p - (c)1996 Electronic Arts|1011694
NHL%2098.zip|NHL 98|987.08 KB - Sports/4p - (c)1997 Electronic Arts|1010766
NHL%20All-Star%20Hockey%2095.zip|NHL All-Star Hockey 95|949.73 KB - Sports/2p - (c)1995 Sega|972522
NHL%20Hockey.zip|NHL Hockey|275.62 KB - Sports/2p - (c)1991 Electronic Arts|282239
NHLPA%20Hockey%2093.zip|NHLPA Hockey 93|312.55 KB - Sports/2p - (c)1992 Electronic Arts|320048
Newman-Haas%20IndyCar%20Featuring%20Nigel%20Mansell.zip|Newman/Haas IndyCar Featuring Nigel Mansell|714.38 KB - Racing/2p - (c)1994 Acclaim|731530
Nigel%20Mansell%27s%20World%20Championship%20Racing.zip|Nigel Mansell's World Championship Racing|486.55 KB - Racing/1p - (c)1993 GameTek|498225
Nobunaga%27s%20Ambition.zip|Nobunaga's Ambition|245.47 KB - Strategy/8p - (c)1993 Koei|251358
Olympic%20Gold%20-%20Barcelona%20%2792.zip|Olympic Gold: Barcelona '92|252.67 KB - Sports/4p - (c)1992 U.S. Gold|258737
Ooze%2C%20The.zip|Ooze, The|524.87 KB|537470
Operation%20Europe%20-%20Path%20to%20Victory%201939-45.zip|Operation Europe: Path to Victory 1939-45|600.51 KB - Strategy/2p - (c)1994 Koei|614920
Ottifants%2C%20The.zip|Ottifants, The|444.03 KB|454687
OutRun.zip|OutRun|506.38 KB - Racing/1p - (c)1991 Sega|518531
OutRun%202019.zip|OutRun 2019|531.97 KB - Racing/1p - (c)1993 Sega|544734
OutRunners.zip|OutRunners|1.01 MB - Racing/2p - (c)1994 Data East|1063259
Outlander.zip|Outlander|413.91 KB - Action/1p - (c)1992 Mindscape|423842
Out%20of%20This%20World.zip|Out of This World (also known as Another World)|507.54 KB - Platform/1p - (c)1992 Virgin Interactive|519725
P.T.O.%20-%20Pacific%20Theater%20of%20Operations.zip|P.T.O.: Pacific Theater of Operations|495.81 KB - Strategy/2p - (c)1993 Koei|507711
PGA%20European%20Tour.zip|PGA European Tour|624.62 KB - Sports/4p - (c)1994 Electronic Arts|639613
PGA%20Tour%2096.zip|PGA Tour 96|1.11 MB - Sports/4p - (c)1995 Electronic Arts|1166579
PGA%20Tour%20Golf.zip|PGA Tour Golf|343.97 KB - Sports/4p - (c)1991 Electronic Arts|352226
PGA%20Tour%20Golf%20II.zip|PGA Tour Golf II|656.30 KB - Sports/4p - (c)1992 Electronic Arts|672052
PGA%20Tour%20Golf%20III.zip|PGA Tour Golf III|1.50 MB - Sports/4p - (c)1994 Electronic Arts|1573099
Pac-Attack.zip|Pac-Attack|152.84 KB - Puzzle/2p - (c)1993 Namco|156512
Pac-Man%202%20-%20The%20New%20Adventures.zip|Pac-Man 2: The New Adventures|1.01 MB - Adventure/1p - (c)1994 Namco|1055335
Pac-Mania.zip|Pac-Mania|72.98 KB - Action/2p - (c)1991 Tengen|74731
Paperboy.zip|Paperboy|241.65 KB - Action/2p - (c)1991 Tengen|247451
Paperboy%202.zip|Paperboy 2|442.39 KB - Action/2p - (c)1992 Tengen|453010
Pebble%20Beach%20Golf%20Links.zip|Pebble Beach Golf Links|645.28 KB - Sports/4p - (c)1993 Sega|660770
Pete%20Sampras%20Tennis.zip|Pete Sampras Tennis|642.34 KB - Sports/4p - (c)1994 Codemasters|657753
Phantasy%20Star%20II.zip|Phantasy Star II|466.00 KB - Role-playing/1p - (c)1990 Sega|477182
Phantasy%20Star%20III%20-%20Generations%20of%20Doom.zip|Phantasy Star III: Generations of Doom|440.50 KB - Role-playing/1p - (c)1990 Sega|451067
Phantasy%20Star%20IV%20-%20The%20End%20of%20the%20Millennium.zip|Phantasy Star IV: The End of the Millennium|2.28 MB - Role-playing/1p - (c)1994 Sega|2392589
Phantom%202040.zip|Phantom 2040|1.10 MB - Action-adventure/1p - (c)1995 Viacom New Media|1149953
Phelios.zip|Phelios|254.41 KB - Shoot 'em up/1p - (c)1990 Namco|260518
Pinocchio.zip|Pinocchio|1.40 MB|1469886
Pirates%21%20Gold.zip|Pirates! Gold|712.69 KB - Action-adventure/1p - (c)1993 MicroProse|729797
Pirates%20of%20Dark%20Water%2C%20The.zip|Pirates of Dark Water, The|1.15 MB|1203368
Pit-Fighter.zip|Pit-Fighter|635.54 KB - Fighting/2p - (c)1991 Tengen|650798
Pitfall%20-%20The%20Mayan%20Adventure.zip|Pitfall: The Mayan Adventure|1.30 MB - Platform/1p - (c)1994 Activision|1359476
Pocahontas.zip|Pocahontas|1.64 MB|1719696
Populous%20II%20-%20Two%20Tribes.zip|Populous II: Two Tribes|460.66 KB - Strategy/2p - (c)1993 Virgin Interactive|471712
Power%20Drive.zip|Power Drive|664.36 KB - Racing/2p - (c)1994 U.S. Gold|680303
Power%20Monger.zip|Power Monger|318.25 KB - Strategy/1p - (c)1993 Electronic Arts|325892
Powerball.zip|Powerball|302.28 KB - Sports/2p - (c)1991 Namco|309539
Predator%202.zip|Predator 2|484.62 KB - Shooter/1p - (c)1992 Arena|496250
Premier%20Manager%2097.zip|Premier Manager 97|377.31 KB - Sports/2p - (c)1996 Sega|386364
Primal%20Rage.zip|Primal Rage|2.32 MB - Fighting/2p - (c)1995 Time Warner Interactive|2434816
Prime%20Time%20NFL%20Starring%20Deion%20Sanders.zip|Prime Time NFL Starring Deion Sanders|1.03 MB - Sports/4p - (c)1995 Sega|1075004
Prince%20of%20Persia%20%28Mega%20Drive%20version%29.zip|Prince of Persia (Mega Drive version)|385.31 KB - Platform/1p - (c)1993 Domark|394554
Prince%20of%20Persia.zip|Prince of Persia|385.55 KB - Platform/1p - (c)1993 Tengen|394802
Psycho%20Pinball.zip|Psycho Pinball|745.99 KB - Pinball/4p - (c)1994 Codemasters|763889
Puggsy.zip|Puggsy|763.34 KB - Platform/1p - (c)1993 Psygnosis|781663
Punisher%2C%20The.zip|Punisher, The|1.00 MB|1052647
QuackShot%20Starring%20Donald%20Duck.zip|QuackShot Starring Donald Duck|914.70 KB - Platform/1p - (c)1991 Sega|936651
R.B.I.%20Baseball%20%2793.zip|R.B.I. Baseball '93|528.86 KB - Sports/2p - (c)1993 Tengen|541552
R.B.I.%20Baseball%20%2794.zip|R.B.I. Baseball '94|1.14 MB - Sports/2p - (c)1994 Tengen|1192891
R.B.I.%20Baseball%203.zip|R.B.I. Baseball 3|206.79 KB - Sports/2p - (c)1991 Tengen|211754
R.B.I.%20Baseball%204.zip|R.B.I. Baseball 4|513.05 KB - Sports/2p - (c)1992 Tengen|525365
Radical%20Rex.zip|Radical Rex|635.63 KB - Platform/2p - (c)1994 Activision|650887
Raiden%20Trad.zip|Raiden Trad (also known as Raiden Densetsu)|479.69 KB - Shoot 'em up/1p - (c)1993 Micronet|491201
Rambo%20III.zip|Rambo III|186.54 KB - Run and gun/2p - (c)1989 Sega|191020
Rampart.zip|Rampart|277.10 KB - Strategy/2p - (c)1991 Tengen|283747
Ranger%20X.zip|Ranger X|576.16 KB - Run and gun/2p - (c)1993 Sega|589992
Red%20Zone.zip|Red Zone|1.11 MB - Shoot 'em up/1p - (c)1994 Time Warner Interactive|1159930
Ren%20%26%20Stimpy%20Show%20Presents%20Stimpy%27s%20Invention%2C%20The.zip|Ren & Stimpy Show Presents Stimpy's Invention, The|677.17 KB|693418
Revenge%20of%20Shinobi%2C%20The.zip|Revenge of Shinobi, The|359.68 KB|368309
Rings%20of%20Power.zip|Rings of Power|611.11 KB - Role-playing/1p - (c)1991 Electronic Arts|625776
Risk.zip|Risk|319.15 KB - Board game/6p - (c)1994 Parker Brothers|326811
Risky%20Woods.zip|Risky Woods|446.07 KB - Platform/1p - (c)1992 Electronic Arts|456774
Ristar.zip|Ristar|1.35 MB - Platform/1p - (c)1995 Sega|1420270
RoadBlasters.zip|RoadBlasters|242.18 KB - Racing/1p - (c)1991 Tengen|247992
Road%20Rash.zip|Road Rash|396.07 KB - Racing/2p - (c)1992 Electronic Arts|405580
Road%20Rash%203%20-%20Tour%20de%20Force.zip|Road Rash 3: Tour de Force|1.15 MB - Racing/2p - (c)1995 Electronic Arts|1203482
Road%20Rash%20II.zip|Road Rash II|548.07 KB - Racing/2p - (c)1993 Electronic Arts|561226
RoboCop%20versus%20The%20Terminator.zip|RoboCop versus The Terminator|1.04 MB - Run and gun/1p - (c)1994 Virgin Interactive|1085492
Rocket%20Knight%20Adventures.zip|Rocket Knight Adventures|661.72 KB - Platform/1p - (c)1993 Konami|677598
Rock%20n%27%20Roll%20Racing.zip|Rock n' Roll Racing|657.29 KB - Racing/2p - (c)1994 Interplay|673064
Rolling%20Thunder%202.zip|Rolling Thunder 2|648.11 KB - Run and gun/2p - (c)1991 Namco|663661
Rolling%20Thunder%203.zip|Rolling Thunder 3|713.55 KB - Run and gun/1p - (c)1993 Namco|730678
Rolo%20to%20the%20Rescue.zip|Rolo to the Rescue|297.04 KB - Platform/1p - (c)1992 Electronic Arts|304169
Romance%20of%20the%20Three%20Kingdoms%20II.zip|Romance of the Three Kingdoms II|441.05 KB - Strategy/8p - (c)1991 Koei|451634
Romance%20of%20the%20Three%20Kingdoms%20III%20-%20Dragon%20of%20Destiny.zip|Romance of the Three Kingdoms III: Dragon of Destiny|700.35 KB - Strategy/8p - (c)1993 Koei|717157
S.S.%20Lucifer%20-%20Man%20Overboard%21.zip|S.S. Lucifer: Man Overboard!|377.20 KB - Platform/2p - (c)1994 Codemasters|386254
Sagaia.zip|Sagaia (also known as Darius II)|423.83 KB - Shoot 'em up/1p - (c)1991 Taito|433997
Saint%20Sword.zip|Saint Sword|341.49 KB - Action/1p - (c)1991 Taito|349686
Sampras%20Tennis%2096.zip|Sampras Tennis 96|1.20 MB - Sports/4p - (c)1995 Codemasters|1259873
Samurai%20Shodown.zip|Samurai Shodown (also known as Samurai Spirits)|1.68 MB - Fighting/2p - (c)1994 Takara|1759732
Saturday%20Night%20Slam%20Masters.zip|Saturday Night Slam Masters (also known as Muscle Bomber: The Body Explosion)|2.39 MB - Sports/2p - (c)1994 Capcom|2505156
Scooby-Doo%20Mystery.zip|Scooby-Doo Mystery|1.21 MB - Adventure/1p - (c)1995 Acclaim|1264311
Second%20Samurai.zip|Second Samurai|650.79 KB - Platform/2p - (c)1994 Psygnosis|666414
Sensible%20Soccer%20-%20International%20Edition.zip|Sensible Soccer: International Edition|222.29 KB - Sports/2p - (c)1993 Sony Imagesoft|227630
Shadow%20Blasters.zip|Shadow Blasters|276.12 KB - Platform/2p - (c)1990 Sage's Creation|282746
Shadow%20Dancer%20-%20The%20Secret%20of%20Shinobi.zip|Shadow Dancer: The Secret of Shinobi|342.44 KB - Platform/1p - (c)1990 Sega|350663
Shadow%20of%20the%20Beast.zip|Shadow of the Beast|359.10 KB - Platform/1p - (c)1991 Electronic Arts|367714
Shadow%20of%20the%20Beast%20II.zip|Shadow of the Beast II|380.92 KB - Platform/1p - (c)1992 Electronic Arts|390060
Shadowrun.zip|Shadowrun|1009.14 KB - Role-playing/1p - (c)1994 Sega|1033363
Shanghai%20II%20-%20Dragon%27s%20Eye.zip|Shanghai II: Dragon's Eye|542.55 KB - Board game/2p - (c)1994 Activision|555567
Shaq-Fu.zip|Shaq-Fu|2.05 MB - Fighting/2p - (c)1994 Electronic Arts|2151316
Shining%20Force.zip|Shining Force|1.12 MB - Role-playing (T)/1p - (c)1993 Sega|1175881
Shining%20Force%20II.zip|Shining Force II|1.44 MB - Role-playing (T)/1p - (c)1994 Sega|1507408
Shining%20in%20the%20Darkness.zip|Shining in the Darkness|618.14 KB - Role-playing/1p - (c)1991 Sega|632980
Shinobi%20III%20-%20Return%20of%20the%20Ninja%20Master.zip|Shinobi III: Return of the Ninja Master (also known as The Super Shinobi II)|626.87 KB - Platform/1p - (c)1993 Sega|641912
Shove%20It%21%20...The%20Warehouse%20Game.zip|Shove It! ...The Warehouse Game|47.52 KB - Puzzle/1p - (c)1990 DreamWorks|48660
Side%20Pocket.zip|Side Pocket|462.55 KB - Sports/2p - (c)1992 Data East|473651
Simpsons%2C%20The%20-%20Bart%27s%20Nightmare.zip|Simpsons, The - Bart's Nightmare|633.03 KB|648219
Skeleton%20Krew.zip|Skeleton Krew|773.73 KB - Shooter/2p - (c)1995 Core Design|792297
Skitchin%27.zip|Skitchin'|995.61 KB - Racing/2p - (c)1993 Electronic Arts|1019503
Smurfs%2C%20The.zip|Smurfs, The|676.45 KB|692687
Smurfs%20Travel%20the%20World%2C%20The.zip|Smurfs Travel the World, The|791.33 KB|810326
Snake%20Rattle%20%27n%27%20Roll.zip|Snake Rattle 'n' Roll|253.60 KB - Platform/2p - (c)1993 Sega|259691
Socket.zip|Socket (also known as Time Dominator)|417.44 KB - Platform/1p - (c)1993 Vic Tokai|427454
Sol-Deace.zip|Sol-Deace|361.04 KB - Shoot 'em up/1p - (c)1992 Renovation Products|369709
Soldiers%20of%20Fortune.zip|Soldiers of Fortune (also known as The Chaos Engine)|794.84 KB - Run and gun/2p - (c)1993 Spectrum Holobyte|813917
Sonic%20%26%20Knuckles%20%28Blue%20Sphere%29.zip|Sonic & Knuckles (Blue Sphere)|1.61 MB - Action/1p - (c)1994 Sega|1684968
Sonic%20%26%20Knuckles%20%28Knuckles%20the%20Echidna%20in%20Sonic%20the%20Hedgehog%202%29.zip|Sonic & Knuckles (Knuckles the Echidna in Sonic the Hedgehog 2)|2.08 MB - Platform/1p - (c)1994 Sega|2186246
Sonic%20%26%20Knuckles%20%28Sonic%20the%20Hedgehog%203%20%26%20Knuckles%29.zip|Sonic & Knuckles (Sonic the Hedgehog 3 & Knuckles)|2.44 MB - Platform/2p - (c)1994 Sega|2557959
Sonic%20%26%20Knuckles.zip|Sonic & Knuckles|1.23 MB - Platform/1p - (c)1994 Sega|1294636
Sonic%203D%20Blast.zip|Sonic 3D Blast|2.50 MB - Platform/1p - (c)1996 Sega|2624143
Sonic%20Spinball.zip|Sonic Spinball|515.17 KB - Pinball/4p - (c)1993 Sega|527537
Sonic%20the%20Hedgehog.zip|Sonic the Hedgehog|379.99 KB - Platform/1p - (c)1991 Sega|389110
Sonic%20the%20Hedgehog%202.zip|Sonic the Hedgehog 2|730.53 KB - Platform/2p - (c)1992 Sega|748061
Sonic%20the%20Hedgehog%203.zip|Sonic the Hedgehog 3|1.20 MB - Platform/2p - (c)1994 Sega|1262766
Sorcerer%27s%20Kingdom.zip|Sorcerer's Kingdom|417.81 KB - Role-playing (T)/1p - (c)1992 Treco|427840
