game_name|game_ext|game_size
3 Games in One - Darts + Roll-a-Ball + Shuffle Bowl (USA)|.zip|1643511
4 Games on One Game Pak (Nickelodeon Movies) (USA)|.zip|19350152
4 Games on One Game Pak (Nicktoons) (USA)|.zip|19396217
4 Games on One Game Pak (Racing) (USA) (En,Fr,De,Es,It)|.zip|19640763
4x4 Off-Roaders (Europe) (Proto)|.zip|1004632
007 - Everything or Nothing (Japan)|.zip|5742712
007 - Everything or Nothing (USA, Europe) (En,Fr,De)|.zip|5793576
007 - NightFire (USA, Europe) (En,Fr,De)|.zip|4372785
2004Mbit Competition (World) (Unl)|.zip|2331762
2006 FIFA World Cup - Germany 2006 (USA, Europe) (En,Fr,De,Es,It)|.zip|3431111
2048 Pool (World) (Aftermarket) (Unl)|.zip|101590
AGB-Parallel Interface Cartridge (Japan) (En) (Program)|.zip|49632
AGB Aging Cartridge (World) (v1.0) (Test Program)|.zip|327609
AGS Aging Cartridge (World) (Rev 1) (v7.0) (Test Program)|.zip|389606
AGS Aging Cartridge (World) (Rev 3) (v9.0) (Test Program)|.zip|392859
AGS Aging Cartridge (World) (v7.1) (Test Program)|.zip|393963
AGS Aging Cartridge (World) (v10.0) (Test Program)|.zip|387866
ATV - Quad Power Racing (Europe) (En,Fr,De,Es,It) (Rev 1)|.zip|2672740
ATV - Quad Power Racing (USA, Europe)|.zip|3271705
ATV - Thunder Ridge Riders (Europe) (En,Fr,De,Es,It)|.zip|2945361
ATV - Thunder Ridge Riders (USA)|.zip|2921143
Ab durch die Hecke (Germany)|.zip|3816162
Ace Combat Advance (Europe) (En,Fr,De,Es,It) (Beta)|.zip|2133162
Ace Combat Advance (USA, Europe)|.zip|2104521
Ace Lightning (Europe)|.zip|1930011
Acrobat Kid (Japan)|.zip|1875570
Action Man - Robot Atak (Europe) (En,Fr,De,Es,It)|.zip|2970009
Action Replay (Europe) (En,Fr,De,It) (v3.3) (Unl)|.zip|132905
Action Replay GBX (Europe) (En,Fr,De,It) (Unl) (Alt)|.zip|104397
Action Replay GBX (Europe) (En,Fr,De,It) (Unl)|.zip|104170
Action Replay GBX (Europe) (En,Fr,De,It) (v3.1) (Unl)|.zip|100429
Action Replay GBX (Europe) (Unl)|.zip|104152
Action Replay GBX (France) (Unl)|.zip|104153
Action Replay GBX (Germany) (Unl)|.zip|104155
Action Replay GBX (Italy) (Unl)|.zip|104152
Action Replay MAX (Europe) (Unl)|.zip|215829
