game_name|game_ext|game_size
NBA Jam - Tournament Edition (Europe)|.zip|1868001
NBA Jam - Tournament Edition (Japan) (En)|.zip|1867984
NBA Jam - Tournament Edition (USA) (Beta)|.zip|1856374
NBA Jam - Tournament Edition (USA)|.zip|1867985
NBA Jam XXX (USA) (Proto)|.zip|1267387
NBA Jikkyou Basket - Winning Dunk (Japan)|.zip|2316440
NBA Live 95 (Europe)|.zip|963093
NBA Live 95 (Japan)|.zip|963237
NBA Live 95 (USA)|.zip|963081
NBA Live 96 (Europe)|.zip|964543
NBA Live 96 (USA)|.zip|964537
NBA Live 97 (Europe)|.zip|1097240
NBA Live 97 (USA) (Beta) (1996-09-20)|.zip|1100200
NBA Live 97 (USA)|.zip|1097234
NBA Live 98 (USA)|.zip|1363028
NBA Pro Basketball '94 - Bulls vs Suns (Japan)|.zip|629729
NBA Pro Basketball - Bulls vs Blazers and the NBA Playoffs (Japan)|.zip|504252
NBA Showdown (USA) (Beta)|.zip|628721
NBA Showdown (USA)|.zip|628799
NCAA Basketball (USA) (Arcade)|.zip|574516
NCAA Basketball (USA) (Beta)|.zip|692226
NCAA Basketball (USA) (Rev 1)|.zip|574378
NCAA Basketball (USA)|.zip|574363
NCAA Final Four Basketball (USA) (Beta)|.zip|579402
NCAA Final Four Basketball (USA)|.zip|578655
NCAA Football (USA)|.zip|595035
NFL Football (Europe)|.zip|623826
NFL Football (Japan) (En)|.zip|623831
NFL Football (USA) (Proto)|.zip|1015672
NFL Football (USA)|.zip|623810
NFL Pro Football '94 (Japan)|.zip|781604
NFL Quarterback Club '95 (Japan) (En)|.zip|2005867
NFL Quarterback Club (Europe)|.zip|2005019
NFL Quarterback Club (USA) (Beta)|.zip|2005277
NFL Quarterback Club (USA)|.zip|2005702
NFL Quarterback Club 96 (Europe) (Beta)|.zip|1900552
NFL Quarterback Club 96 (Europe)|.zip|1901111
NFL Quarterback Club 96 (Japan) (En)|.zip|1902781
NFL Quarterback Club 96 (USA)|.zip|1902663
NHL '94 (USA) (Beta)|.zip|673847
NHL '94 (USA)|.zip|673863
NHL '97 (USA) (Beta)|.zip|1053177
NHL 95 (Europe)|.zip|685112
NHL 95 (USA)|.zip|685105
NHL 96 (Europe)|.zip|1028381
NHL 96 (USA)|.zip|1028386
NHL 97 (Europe) (Rev 1)|.zip|1046889
NHL 97 (Europe)|.zip|1053240
NHL 97 (USA) (Rev 1)|.zip|1046885
NHL 97 (USA)|.zip|1053250
NHL 98 (USA)|.zip|1174738
NHL Hockey '94 (Europe)|.zip|673853
NHLPA Hockey 93 (Europe)|.zip|339569
NHLPA Hockey 93 (USA) (Rev 1)|.zip|339063
NHLPA Hockey 93 (USA)|.zip|339484
NHL Pro Hockey '94 (Japan)|.zip|683734
NHL Stanley Cup (USA) (En,Fr)|.zip|653484
NTF 2.5 Test Cartridge (USA) (Rev A)|.zip|215554
Nage Libre - Seijaku no Suishin (Japan)|.zip|1060565
Nakajima Satoru Kanshuu - F-1 Hero '94 (Japan)|.zip|548318
Nakajima Satoru Kanshuu - Super F-1 Hero (Japan)|.zip|489921
Nakano Kouichi Kanshuu Keirin Ou (Japan)|.zip|359961
Naki no Ryuu - Mahjong Hishouden (Japan)|.zip|445408
Namcot Open (Japan)|.zip|677271
Nangoku Shounen Papuwa-kun (Japan)|.zip|831173
Naruhodo! The World (Japan)|.zip|981051
Natsuki Crisis Battle (Japan)|.zip|1492112
Natsume Championship Wrestling (USA)|.zip|1045299
Naxat Super Pinball - Jaki Crush (Japan)|.zip|602205
Nekketsu Tairiku - Burning Heroes (Japan)|.zip|1526525
Nekotako (Japan) (Demo) (Aftermarket) (Unl)|.zip|450604
Neugier - Umi to Kaze no Kodou (Japan)|.zip|764301
Neuro de Fuzzy Shooting (Japan) (Demo) (Unl)|.zip|57000
New 3D Golf Simulation - Devil's Course (Japan) (Sample)|.zip|333144
New 3D Golf Simulation - Devil's Course (Japan)|.zip|642792
New 3D Golf Simulation - Harukanaru Augusta (Japan) (Rev 1)|.zip|685767
New 3D Golf Simulation - Harukanaru Augusta (Japan)|.zip|736254
New 3D Golf Simulation - Pebble Beach no Hatou (Japan)|.zip|685929
New 3D Golf Simulation - Waialae no Kiseki (Japan)|.zip|652794
New Horizons (USA)|.zip|1293056
New Super Mario Land (World) (Aftermarket) (Unl)|.zip|1111480
New Super Mario Land (World) (v1.1) (Aftermarket) (Unl)|.zip|1121206
New Super Mario Land (World) (v1.2) (Aftermarket) (Unl)|.zip|1123265
New Super Mario Land (World) (v1.3) (Aftermarket) (Unl)|.zip|1118444
New Super Mario Land (World) (v1.5) (Aftermarket) (Unl)|.zip|1135364
New Yatterman - Nandai Kandai Yajirobee (Japan)|.zip|877761
Newman Haas IndyCar featuring Nigel Mansell (Europe)|.zip|923750
Newman Haas IndyCar featuring Nigel Mansell (USA)|.zip|923741
Nice de Shot (Japan)|.zip|565250
Nichibutsu Arcade Classics (Japan)|.zip|294158
Nichibutsu Arcade Classics 2 - Heiankyou Alien (Japan)|.zip|248047
Nichibutsu Collection 1 (Japan)|.zip|1184339
Nichibutsu Collection 2 (Japan)|.zip|996722
Nickelodeon GUTS (USA)|.zip|1035382
Nigel Mansell's World Championship Racing (Europe) (Beta)|.zip|627852
Nigel Mansell's World Championship Racing (Europe) (Rev 1)|.zip|660486
Nigel Mansell's World Championship Racing (Europe)|.zip|695578
Nigel Mansell's World Championship Racing (Germany) (En)|.zip|648169
Nigel Mansell's World Championship Racing (USA)|.zip|681051
Nigel Mansell F-1 Challenge (Japan)|.zip|693714
Nigel Mansell IndyCar (Japan) (En)|.zip|923541
Nightmare Busters (Europe) (Proto 1) (1994-04-09)|.zip|748244
Nightmare Busters (Europe) (Proto 2)|.zip|747687
Nightmare Busters (World) (Unl)|.zip|820447
Ninja Gaiden Trilogy (USA)|.zip|846269
Ninja Ryuuken Den Tomoe (Japan)|.zip|861385
Ninjawarriors (USA)|.zip|860214
Ninjawarriors - The New Generation (Europe)|.zip|915256
Ninjawarriors Again, The (Japan)|.zip|897318
Nintama Rantarou (Japan)|.zip|941419
Nintama Rantarou 2 (Japan)|.zip|627205
Nintama Rantarou 3 (Japan)|.zip|700680
Nintama Rantarou Special (Japan)|.zip|347928
Nintendo Power Menu Program (Japan) (NP)|.zip|38637
Nintendo Power Menu Program (Japan) (Rev 1) (NP)|.zip|39777
Nintendo Scope 6 (Europe)|.zip|523181
Nishijin Pachinko 3 (Japan)|.zip|485611
Nishijin Pachinko Monogatari (Japan)|.zip|683742
Nishijin Pachinko Monogatari 2 (Japan)|.zip|1054889
Nitropunks - Might Heads (Japan)|.zip|615415
No Escape (USA)|.zip|1176783
Nobunaga's Ambition (USA)|.zip|336814
Nobunaga no Yabou - Haouden (Japan) (Rev 1)|.zip|1439347
Nobunaga no Yabou - Haouden (Japan)|.zip|1396790
Nobunaga no Yabou - Tenshouki (Japan) (Rev 1)|.zip|1866240
Nobunaga no Yabou - Tenshouki (Japan)|.zip|1882550
Nolan Ryan's Baseball (USA)|.zip|225031
Nomark Baku Haitou - Shijou Saikyou no Janshi-tachi (Japan)|.zip|895768
Nontan to Issho - Kurukuru Puzzle (Japan)|.zip|376950
Nosferatu (Japan) (Beta) (1994-06-25)|.zip|1337462
Nosferatu (Japan)|.zip|1343090
Nosferatu (USA)|.zip|1348156
Noughts &amp; Crosses (USA) (Possible Proto) (Nintendo Gateway System)|.zip|338724
Nova the Squirrel 2 (World) (2023-09-23) (Demo) (Aftermarket) (Unl)|.zip|235204
Nuke Your Mum! (World) (Unl)|.zip|119256
Numbers Paradise (Japan) (Rev 1)|.zip|188686
Numbers Paradise (Japan)|.zip|188839
Obitus (USA)|.zip|670274
Oda Nobunaga - Haou no Gundan (Japan)|.zip|596725
Odekake Lester - Lelele no Le (^^; (Japan)|.zip|664029
Oekaki Logic (Japan) (NP)|.zip|186945
Oekaki Logic 2 (Japan) (NP)|.zip|167262
Ogre Battle - The March of the Black Queen (USA)|.zip|1249664
Ogre Battle - The March of the Black Queen (USA, Europe) (Virtual Console)|.zip|1249715
Okamoto Ayako to Match Play Golf - Ko Olina Golf Club in Hawaii (Japan)|.zip|434325
Old Towers (USA) (Aftermarket) (Unl)|.zip|116709
Olivia no Mystery (Japan)|.zip|456345
Olympic Summer Games (Europe) (Beta)|.zip|876688
Olympic Summer Games (Europe)|.zip|876804
Olympic Summer Games (USA)|.zip|876800
Ongaku Tsukuru Kanadeeru (Japan)|.zip|673996
Onizuka Katsuya Super Virtual Boxing - Shin Kentou Ou Densetsu (Japan)|.zip|593754
On the Ball (Europe)|.zip|414081
On the Ball (USA) (Beta)|.zip|412751
On the Ball (USA)|.zip|413865
Oomono Black Bass Fishing - Jinzouko Hen (Japan)|.zip|1024702
Oonita Atsushi FMW (Japan) (Beta)|.zip|1166814
Oonita Atsushi FMW (Japan)|.zip|1110680
Oozumou Spirits (Japan)|.zip|573159
Operation Europe - Path to Victory 1939-45 (USA)|.zip|665957
Operation Logic Bomb - The Ultimate Search &amp; Destroy (Europe)|.zip|528110
Operation Logic Bomb - The Ultimate Search &amp; Destroy (USA)|.zip|528105
Operation Starfi5h (Europe)|.zip|989680
Operation Thunderbolt (USA) (Beta)|.zip|820460
Operation Thunderbolt (USA)|.zip|822249
Oraga Land Shusai - Best Farmer Shuukakusai (Japan) (Beta)|.zip|206220
Oraga Land Shusai - Best Farmer Shuukakusai (Japan)|.zip|217915
Oscar (Europe)|.zip|393866
Oscar (USA)|.zip|393859
Ossu!! Karate-bu (Japan)|.zip|1717322
Othello World (Japan)|.zip|693552
Otoboke Ninja Colosseum (Japan)|.zip|739132
Otogirisou (Japan)|.zip|854296
Ou-chan no Oekaki Logic (Japan)|.zip|302273
Outer World (Japan)|.zip|649528
Outlander (Europe)|.zip|519639
Outlander (USA)|.zip|555217
Out of This World (USA) (Beta)|.zip|641776
Out of This World (USA)|.zip|647030
Out to Lunch (USA)|.zip|585314
P-Man (Japan)|.zip|849885
P.T.O. - Pacific Theater of Operations (USA)|.zip|705079
P.T.O. II - Pacific Theater of Operations (USA)|.zip|1679156
PGA European Tour (Europe)|.zip|589415
PGA European Tour (USA)|.zip|589408
PGA Tour 96 (Europe)|.zip|1310914
PGA Tour 96 (USA) (Rev 1)|.zip|1263820
PGA Tour 96 (USA)|.zip|1263384
PGA Tour Golf (Europe)|.zip|326101
PGA Tour Golf (Japan) (En)|.zip|322499
PGA Tour Golf (USA) (Rev 1)|.zip|326161
PGA Tour Golf (USA)|.zip|326083
Pac-Attack (Europe)|.zip|228494
Pac-Attack (USA)|.zip|228259
Pac-In-Time (Europe) (Beta)|.zip|750377
Pac-In-Time (Europe)|.zip|751005
Pac-In-Time (Japan)|.zip|747785
Pac-In-Time (USA)|.zip|748171
Pac-Man 2 - The New Adventures (Europe)|.zip|977876
Pac-Man 2 - The New Adventures (France)|.zip|977886
Pac-Man 2 - The New Adventures (Germany)|.zip|977996
Pac-Man 2 - The New Adventures (USA)|.zip|978816
Pachi-Slot Gambler (Japan)|.zip|611702
Pachi-Slot Kanzen Kouryaku - Universal Shindai Nyuuka Volume 1 (Japan)|.zip|311294
Pachi-Slot Kenkyuu (Japan)|.zip|295201
Pachi-Slot Land - Pachipachi Coin no Densetsu (Japan)|.zip|280848
Pachi-Slot Love Story (Japan)|.zip|582006
Pachi-Slot Monogatari - PAL Kougyou Special (Japan)|.zip|805580
Pachi-Slot Monogatari - Universal Special (Japan)|.zip|711501
Pachinko Challenger (Japan)|.zip|745952
Pachinko Fan - Shouri Sengen (Japan) (Rev 1)|.zip|723111
Pachinko Fan - Shouri Sengen (Japan)|.zip|723073
Pachinko Maruhi Hisshouhou (Japan)|.zip|755854
Pachinko Monogatari - Pachi-Slot mo Aru deyo!! (Japan)|.zip|667164
Pachinko Monogatari 2 - Nagoya Shachihoko no Teiou (Japan)|.zip|1042736
Pachinko Ren-chan Tengoku - Super CR Special (Japan)|.zip|418729
Pachinko Tetsujin - Nanaban Shoubu (Japan)|.zip|672487
Pachinko Wars (Japan)|.zip|821881
Pachinko Wars II (Japan)|.zip|783396
Pachio-kun Special (Japan)|.zip|591846
Pachio-kun Special 2 (Japan)|.zip|633546
Pachio-kun Special 3 (Japan)|.zip|681036
Packy &amp; Marlon (USA) (En,Fr,Es)|.zip|448664
Pagemaster, The (Europe)|.zip|1368062
Pagemaster, The (USA) (Beta 1)|.zip|1354593
Pagemaster, The (USA) (Beta 2)|.zip|1411980
Pagemaster, The (USA) (Beta 3) (1994-08-29)|.zip|1442405
Pagemaster, The (USA)|.zip|1369936
Paladin's Quest (USA)|.zip|841321
Panel de Pon (Japan)|.zip|735906
Panel de Pon (World) (Ja) (Rev 1) (Virtual Console, Switch Online)|.zip|736215
Panic in Nakayoshi World (Japan)|.zip|308847
Paperboy 2 (Europe)|.zip|253248
Paperboy 2 (USA)|.zip|253280
Parame ROM Cassette Vol. 1 (Japan) (Unl)|.zip|163497
Parame ROM Cassette Vol. 2 (Japan) (Unl)|.zip|415133
Parame ROM Cassette Vol. 3 (Japan) (Unl)|.zip|104495
Parame ROM Cassette Vol. 4 (Japan) (Unl)|.zip|99271
Parame ROM Cassette Vol. 5 (Japan) (Unl)|.zip|101238
Parlor! Mini - Pachinko Jikki Simulation Game (Japan) (Rev 1)|.zip|530511
Parlor! Mini - Pachinko Jikki Simulation Game (Japan)|.zip|530463
Parlor! Mini 2 - Pachinko Jikki Simulation Game (Japan)|.zip|450566
Parlor! Mini 3 - Pachinko Jikki Simulation Game (Japan)|.zip|424912
Parlor! Mini 4 - Pachinko Jikki Simulation Game (Japan)|.zip|603797
Parlor! Mini 5 - Pachinko Jikki Simulation Game (Japan)|.zip|463323
Parlor! Mini 6 - Pachinko Jikki Simulation Game (Japan)|.zip|523453
Parlor! Mini 7 - Pachinko Jikki Simulation Game (Japan)|.zip|498647
Parlor! Parlor! (Japan)|.zip|1375668
Parlor! Parlor! 2 (Japan)|.zip|1339183
Parlor! Parlor! 3 (Japan)|.zip|1612909
Parlor! Parlor! 5 (Japan)|.zip|1075162
Parlor! Parlor! IV CR (Japan)|.zip|1155282
Parodius (Europe)|.zip|883773
Parodius Da! - Shinwa kara Owarai e (Japan) (Beta)|.zip|883224
Parodius Da! - Shinwa kara Owarai e (Japan)|.zip|882018
Peace Keepers, The (USA) (Beta)|.zip|1349883
Peace Keepers, The (USA)|.zip|1347574
Pebble Beach no Hatou New - Tournament Edition (Japan)|.zip|1447646
Peru - Operation Chavin de Huantar (USA) (Demo) (Unl)|.zip|74666
Phalanx (Europe)|.zip|635256
Phalanx (USA)|.zip|628005
Phalanx - The Enforce Fighter A-144 (Japan) (En)|.zip|628872
Phalanx - The Enforce Fighter A-144 (USA) (Beta)|.zip|609453
Phantom 2040 (Europe) (En,Fr,De)|.zip|1331363
Phantom 2040 (USA) (Beta)|.zip|1345371
Phantom 2040 (USA)|.zip|1356880
Picachu - Pocket Monsters (USA) (Pirate)|.zip|3326186
Picross NP Vol. 1 (Japan) (NP)|.zip|436059
Picross NP Vol. 1 (Japan) (Rev 1) (NP)|.zip|436069
Picross NP Vol. 2 (Japan) (NP)|.zip|526463
Picross NP Vol. 2 (Japan) (Rev 1) (NP)|.zip|526249
Picross NP Vol. 3 (Japan) (NP)|.zip|512411
Picross NP Vol. 3 (Japan) (Rev 1) (NP)|.zip|512428
Picross NP Vol. 4 (Japan) (NP)|.zip|538124
Picross NP Vol. 4 (Japan) (Rev 1) (NP)|.zip|538139
Picross NP Vol. 5 (Japan) (NP)|.zip|523089
Picross NP Vol. 5 (Japan) (Rev 1) (NP)|.zip|523103
Picross NP Vol. 6 (Japan) (NP)|.zip|731114
Picross NP Vol. 6 (Japan) (Rev 1) (NP)|.zip|731130
Picross NP Vol. 7 (Japan) (NP)|.zip|731193
Picross NP Vol. 7 (Japan) (Rev 1) (NP)|.zip|731208
Picross NP Vol. 8 (Japan) (NP)|.zip|738585
Picross NP Vol. 8 (Japan) (Rev 1) (NP)|.zip|738600
Pieces (USA)|.zip|790895
Pierre le Chef is... Out to Lunch (Europe)|.zip|585246
Pikiinya! (Japan) (Beta)|.zip|813023
Pikiinya! (Japan)|.zip|846322
Pilotwings (Europe)|.zip|271277
Pilotwings (Japan)|.zip|273162
Pilotwings (USA)|.zip|271279
Pinball Dreams (Europe)|.zip|525004
Pinball Dreams (USA) (Beta 1)|.zip|556221
Pinball Dreams (USA) (Beta 2)|.zip|562353
Pinball Dreams (USA)|.zip|521263
Pinball Fantasies (Europe)|.zip|542612
Pinball Fantasies (USA)|.zip|543398
Pinball Pinball (Japan)|.zip|520164
Pink Goes to Hollywood (Europe)|.zip|552889
Pink Goes to Hollywood (USA)|.zip|553023
Pink Panther (Japan) (En)|.zip|654663
Pinkie (Europe) (Proto)|.zip|609615
Pinkie (World) (Aftermarket) (Unl)|.zip|612337
Pinocchio (Europe) (Beta) (1995-12-12)|.zip|1836682
Pinocchio (Europe) (Beta) (1996-01-05)|.zip|1844998
Pinocchio (Europe) (Beta) (1996-01-09)|.zip|1838539
Pinocchio (Europe)|.zip|1838361
Pinocchio (Japan) (Beta) (1996-03-12)|.zip|1830929
Pinocchio (Japan) (Beta) (1996-04-09)|.zip|1836961
Pinocchio (Japan) (Beta) (1996-04-10)|.zip|1838280
Pinocchio (Japan)|.zip|1839869
Pinocchio (USA) (Beta) (1995-07-26)|.zip|1694604
Pinocchio (USA) (Beta) (1995-12-04)|.zip|1836120
Pinocchio (USA) (Beta) (1995-12-06)|.zip|1844398
Pinocchio (USA) (Beta) (1996-08-05)|.zip|1845148
Pinocchio (USA) (Beta) (Early)|.zip|1770967
Pinocchio (USA)|.zip|1839027
Pipe Dream (Japan)|.zip|297726
Pirates of Dark Water, The (Europe) (Beta)|.zip|664406
Pirates of Dark Water, The (Europe)|.zip|672531
Pirates of Dark Water, The (USA) (Beta)|.zip|672258
Pirates of Dark Water, The (USA)|.zip|672522
Pit-Fighter (Europe)|.zip|342458
Pit-Fighter (USA)|.zip|342157
Pitfall - Maya no Daibouken (Japan) (En)|.zip|1552986
Pitfall - The Mayan Adventure (Europe)|.zip|1554460
Pitfall - The Mayan Adventure (USA) (Beta)|.zip|1469711
Pitfall - The Mayan Adventure (USA)|.zip|1554453
Planet's Champ TG 3000, The (Japan)|.zip|782029
Plok! (Japan)|.zip|665857
Plok (Europe)|.zip|675683
Plok (France) (En,Fr)|.zip|670974
Plok (Germany)|.zip|680720
Plok (USA)|.zip|641272
Pocky &amp; Rocky (Europe) (Sample)|.zip|705129
Pocky &amp; Rocky (Europe)|.zip|704944
Pocky &amp; Rocky (USA) (Sample) (1992-11-24)|.zip|705743
Pocky &amp; Rocky (USA)|.zip|706042
Pocky &amp; Rocky 2 (Europe)|.zip|935618
Pocky &amp; Rocky 2 (USA) (Beta)|.zip|936087
Pocky &amp; Rocky 2 (USA)|.zip|936248
Pokemon Gold &amp; Silver (USA) (Pirate)|.zip|602283
Pokemon Stadium (USA) (Pirate)|.zip|2103836
Pokonyan! - Henpokorin Adventure (Japan)|.zip|547184
Pop'n TwinBee (Europe)|.zip|794634
Pop'n TwinBee (Japan) (Beta 1)|.zip|809533
Pop'n TwinBee (Japan) (Beta 2)|.zip|803441
Pop'n TwinBee (Japan)|.zip|793643
Pop'n TwinBee (USA, Europe) (Switch Online)|.zip|794676
Pop'n TwinBee - Rainbow Bell Adventures (Europe)|.zip|725833
Pop'n TwinBee - Rainbow Bell Adventures (Germany) (En)|.zip|726009
Popeye - Ijiwaru Majo Sea Hag no Maki (Japan)|.zip|738046
Popful Mail (Japan)|.zip|877394
Popoitto Hebereke (Japan)|.zip|324040
Populous (Europe)|.zip|353286
Populous (Japan)|.zip|355266
Populous (USA)|.zip|371610
Populous II - Trials of the Olympian Gods (Europe)|.zip|595046
Populous II - Trials of the Olympian Gods (Germany)|.zip|595877
Populous II - Trials of the Olympian Gods (Japan)|.zip|756108
Porky Pig's Haunted Holiday (Europe)|.zip|1501343
Porky Pig's Haunted Holiday (USA) (Beta) (1995-01-26)|.zip|1321263
Porky Pig's Haunted Holiday (USA) (Beta) (1995-08-07)|.zip|1354497
Porky Pig's Haunted Holiday (USA)|.zip|1495090
Power Athlete (Japan) (En)|.zip|642402
Power Drive (Europe) (En,Fr,De,Es,Pt)|.zip|895891
Power Drive (USA) (En,Fr,De,Es,Pt) (Proto)|.zip|926171
PowerFest 94 (USA) (Competition Cart)|.zip|1095894
Power Instinct (USA) (Beta)|.zip|1497699
Power Instinct (USA)|.zip|1497680
Power Lode Runner (Japan) (NP)|.zip|533406
PowerMonger (Europe)|.zip|598179
PowerMonger - Mashou no Bouryaku (Japan)|.zip|598228
Power Moves (USA)|.zip|642630
Power Piggs of the Dark Age (Europe)|.zip|668052
Power Piggs of the Dark Age (USA) (Beta)|.zip|449738
Power Piggs of the Dark Age (USA)|.zip|668330
Power Rangers (Europe)|.zip|1087165
Power Rangers Zeo - Battle Racers (Europe)|.zip|677295
Power Rangers Zeo - Battle Racers (USA)|.zip|677613
Power Slide (Europe) (Proto) (1994-04-12)|.zip|310054
Power Soukoban (Japan)|.zip|397502
Power of the Hired (Japan)|.zip|1016600
Prehistorik Man (Europe) (En,Fr,De)|.zip|853984
Prehistorik Man (Europe) (En,Fr,De,Es) (Beta)|.zip|842204
Prehistorik Man (USA) (En,Fr,Es)|.zip|853973
Primal Rage (Europe)|.zip|2207266
Primal Rage (USA) (Beta)|.zip|2207281
Primal Rage (USA)|.zip|2207260
Prime (USA) (Proto)|.zip|1292414
Prince of Persia (Europe)|.zip|599114
Prince of Persia (Japan)|.zip|625849
Prince of Persia (USA) (Beta)|.zip|627401
Prince of Persia (USA)|.zip|599108
Prince of Persia 2 (Europe)|.zip|1202700
Prince of Persia 2 (USA)|.zip|1202693
Prince of Persia 2 - The Shadow &amp; the Flame (USA) (Beta)|.zip|1086474
Princess Maker - Legend of Another World (Japan)|.zip|1184937
Princess Minerva (Japan)|.zip|1574496
Pro Action Replay (Europe) (27c256) (Unl)|.zip|8696
Pro Action Replay (Europe) (Unl) [b]|.zip|8685
Pro Action Replay MK2 (Europe) (Unl) [b]|.zip|10455
Pro Action Replay MK2 (Europe) (v1.1) (Unl) [b]|.zip|10479
Pro Action Replay MK3 (Europe) (Unl)|.zip|32132
Pro Football '93 (Japan)|.zip|509606
Pro Football (Japan) (En)|.zip|278025
Pro Kishi Jinsei Simulation - Shougi no Hanamichi (Japan)|.zip|595785
Pro Mahjong Kiwame (Japan) (Rev 1)|.zip|249263
Pro Mahjong Kiwame (Japan)|.zip|249186
Pro Mahjong Kiwame II (Japan) (Rev 1)|.zip|256374
Pro Mahjong Kiwame II (Japan)|.zip|256802
Pro Mahjong Kiwame III (Japan)|.zip|414940
Pro Mahjong Tsuwamono (Japan) (Renkaban)|.zip|318673
Pro Mahjong Tsuwamono (Japan)|.zip|318773
Pro Quarterback (USA)|.zip|518144
Pro Soccer (Japan)|.zip|234660
Pro Sport Hockey (USA)|.zip|315528
Pro Yakyuu Nettou - Puzzle Stadium (Japan) (Beta)|.zip|218211
Pro Yakyuu Nettou - Puzzle Stadium (Japan)|.zip|259943
Pro Yakyuu Star (Japan)|.zip|672059
Psycho Dream (Japan)|.zip|724672
Puggsy (USA) (Proto)|.zip|788030
Push-Over (Europe) (En,Fr,De,Es) (Beta) (1992-06-29)|.zip|539435
Push-Over (Europe) (En,Fr,De,Es)|.zip|384071
Push-Over (USA)|.zip|384058
Putty Moon (Japan) (En)|.zip|581258
Putty Squad (Europe) (Beta)|.zip|602072
Putty Squad (Europe)|.zip|1003945
Puzzle'n Desu! (Japan)|.zip|370117
Puzzle Bobble (Japan)|.zip|277959
Puzzle Bobble - Bust-A-Move (Europe) (Rev 1)|.zip|276527
Puzzle Bobble - Bust-A-Move (Europe)|.zip|276512
Puzzle Nintama Rantarou - Ninjutsu Gakuen Puzzle Taikai no Dan (Japan)|.zip|366775
Q-bert 3 (Japan)|.zip|373018
Q-bert 3 (USA)|.zip|370128
Quik the Thunder Rabbit (Europe) (Proto)|.zip|550878
Qwak (World) (Aftermarket) (Unl)|.zip|54064
Qwak (World) (Beta) (No Sound) (Aftermarket) (Unl)|.zip|18795
R-Type III (Europe) (Virtual Console)|.zip|964375
R-Type III (Europe)|.zip|964325
R-Type III (USA) (Virtual Console)|.zip|969486
R-Type III (USA)|.zip|969434
R-Type III - The Third Lightning (Europe) (Beta)|.zip|960849
R-Type III - The Third Lightning (Japan) (En) (Virtual Console)|.zip|894577
R-Type III - The Third Lightning (Japan) (En)|.zip|894522
R.P.M. Racing (Japan) (En)|.zip|277630
REM (World) (Demo) (Aftermarket) (Unl)|.zip|211043
RHI Roller Hockey '95 (USA) (Proto)|.zip|1207695
RPG Tsukuru - Super Dante (Japan)|.zip|647389
RPG Tsukuru 2 (Japan)|.zip|1251677
Race Drivin' (Europe)|.zip|147338
Race Drivin' (USA) (Beta)|.zip|136682
Race Drivin' (USA)|.zip|147329
Radical Psycho Machine Racing (USA) (Beta) (1991-08-14)|.zip|310052
Radical Psycho Machine Racing (USA)|.zip|309928
Radical Rex (Europe)|.zip|717078
Radical Rex (USA) (Beta) (1994-03-18)|.zip|723544
Radical Rex (USA)|.zip|718395
Radical Rex (World) (QUByte Classics)|.zip|719030
Raiden Densetsu (Japan) (En) (Beta)|.zip|516948
Raiden Densetsu (Japan) (En)|.zip|531220
Raiden Trad (USA) (Beta)|.zip|531010
Raiden Trad (USA)|.zip|528093
Rally - The Final Round of the World Rally Championship (USA) (Proto)|.zip|447532
Ramos Ruy no World Wide Soccer (Japan) (En)|.zip|532358
Rampart (USA)|.zip|217928
Ranma 1-2 (Europe) (Beta)|.zip|1118804
Ranma 1-2 (Europe)|.zip|1118771
Ranma 1-2 (France)|.zip|1118773
Ranma 1-2 - Akanekodan Teki Hihou (Japan)|.zip|762887
Ranma 1-2 - Bakuretsu Rantou Hen (Japan)|.zip|1131442
Ranma 1-2 - Chougi Ranbu Hen (Japan)|.zip|1645810
Ranma 1-2 - Chounai Gekitou Hen (Japan)|.zip|779422
Ranma 1-2 - Hard Battle (USA)|.zip|1118948
Ranma 1-2 - Ougi Jaanken (Japan)|.zip|630878
Rap Basketball (USA) (Proto)|.zip|83809
Rap Jam - Volume One (USA) (En,Fr,Es)|.zip|1382849
Rayman (USA) (Proto)|.zip|729987
Reactor (Europe) (Proto)|.zip|117227
Realm (Europe)|.zip|640718
Realm (USA)|.zip|640712
Red October (Japan)|.zip|368376
Redline F-1 Racer (USA) (Beta)|.zip|753065
Redline F-1 Racer (USA)|.zip|639505
Rejoice - Aretha Oukoku no Kanata (Japan)|.zip|1269771
Relief Pitcher (USA) (Beta)|.zip|1252191
Relief Pitcher (USA)|.zip|1252434
Ren &amp; Stimpy Show, The - Buckeroo$! (USA)|.zip|666617
Ren &amp; Stimpy Show, The - Fire Dogs (USA)|.zip|369693
Ren &amp; Stimpy Show, The - Time Warp (Europe)|.zip|1012816
Ren &amp; Stimpy Show, The - Time Warp (USA)|.zip|1012823
Ren &amp; Stimpy Show, The - Veediots! (Europe)|.zip|816077
Ren &amp; Stimpy Show, The - Veediots! (USA)|.zip|816124
Rendering Ranger R2 (Japan) (En)|.zip|1400864
Rendering Ranger R2 (USA) (Limited Run Games)|.zip|1398735
Res Arcana - Diana Ray - Uranai no Meikyuu (Japan)|.zip|539335
Return of Double Dragon (Japan) (En)|.zip|708610
Reverse Kids (Japan) (Unl)|.zip|395428
Revolution X (Europe)|.zip|1839285
Revolution X (Germany)|.zip|1839250
Revolution X (Japan) (En)|.zip|1839260
Revolution X (USA)|.zip|1839225
Rex Ronan - Experimental Surgeon (USA) (En,Es)|.zip|417328
Riddick Bowe Boxing (Japan) (En)|.zip|425032
Riddick Bowe Boxing (USA)|.zip|425323
